-0.168520239501133,-0.118001876792693
-0.166882299562114,-0.118001876792693
-0.166882299562114,-0.0974622015944002
-0.166882299562114,-0.0959322282883902
-0.166882299562114,-0.0958819260032013
-0.166882299562114,-0.0958819260032013
-0.166821544369737,-0.0958819260032013
-0.166821544369737,-0.091395840004133
-0.16255779424429,-0.091395840004133
-0.16255779424429,-0.091395840004133
-0.16255779424429,-0.091395840004133
-0.16255779424429,-0.0871473617472026
-0.16255779424429,-0.0861190892426466
-0.16255779424429,-0.0861190892426466
-0.160928131915089,-0.0861190892426466
-0.15632728357842,-0.0861190892426466
-0.15632728357842,-0.0861190892426466
-0.155508511934603,-0.0861190892426466
-0.155508511934603,-0.0861190892426466
-0.155508511934603,-0.0861190892426466
-0.147895817845433,-0.0859983068504328
-0.147895817845433,-0.0859662001385786
-0.146729542808637,-0.0859662001385786
-0.146729542808637,-0.0770557922464315
-0.146729542808637,-0.0770557922464315
-0.146729542808637,-0.0770557922464315
-0.146729542808637,-0.0714562689026086
-0.146729542808637,-0.0708140706202354
-0.146729542808637,-0.0697301664989898
-0.144365831127431,-0.0697301664989898
-0.144365831127431,-0.0697301664989898
-0.142197410732752,-0.0697301664989898
-0.142197410732752,-0.0697301664989898
-0.142197410732752,-0.0697301664989898
-0.141013970321054,-0.0697301664989898
-0.141013970321054,-0.0697301664989898
-0.141013970321054,-0.0697301664989898
-0.141013970321054,-0.0697301664989898
-0.141013970321054,-0.0697301664989898
-0.141013970321054,-0.0696674194060767
-0.141013970321054,-0.0695384222654809
-0.141013970321054,-0.0695384222654809
-0.132438824609928,-0.0695384222654809
-0.131572122460849,-0.0695384222654809
-0.131572122460849,-0.0682531850892668
-0.131572122460849,-0.0682531850892668
-0.131572122460849,-0.0682531850892668
-0.131572122460849,-0.0640150033375093
-0.131572122460849,-0.0640150033375093
-0.130331104937234,-0.0640150033375093
-0.129773941880308,-0.0640150033375093
-0.128670983306171,-0.0640150033375093
-0.128670983306171,-0.0640150033375093
-0.127581257299514,-0.0562251450884263
-0.127581257299514,-0.0562251450884263
-0.127581257299514,-0.0562251450884263
-0.127581257299514,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.127440160331703,-0.0562251450884263
-0.126926649192782,-0.0562251450884263
-0.124985344589784,-0.0562251450884263
-0.124985344589784,-0.0562251450884263
-0.123730570687835,-0.0505860598319389
-0.121281963275955,-0.0505860598319389
-0.121281963275955,-0.0476078797264618
-0.120973905762642,-0.0476078797264618
-0.120973905762642,-0.0476078797264618
-0.120973905762642,-0.0476078797264618
-0.118355527289292,-0.0476078797264618
-0.118355527289292,-0.0476078797264618
-0.118355527289292,-0.0476078797264618
-0.116981585644518,-0.0476078797264618
-0.116981585644518,-0.0476078797264618
-0.116981585644518,-0.046783026817953
-0.115450264212125,-0.046783026817953
-0.112938880962424,-0.0453937829232267
-0.112512677812822,-0.0449449715855529
-0.111312699793424,-0.0449449715855529
-0.111312699793424,-0.0400396208262699
-0.111312699793424,-0.0400396208262699
-0.111312699793424,-0.0400396208262699
-0.111312699793424,-0.0394869828007314
-0.111178025784188,-0.0382227539187304
-0.111178025784188,-0.03668647906395
-0.111178025784188,-0.03668647906395
-0.110914884789444,-0.0357770827584379
-0.10995040858112,-0.0357770827584379
-0.107588626749351,-0.0258650208669651
-0.107588626749351,-0.0258650208669651
-0.107588626749351,-0.0258650208669651
-0.107265216829698,-0.0258650208669651
-0.102322347172599,-0.0258650208669651
-0.102322347172599,-0.0196469941280965
-0.101801250520279,-0.0196469941280965
